TopSpeed_KmH,Range_Km,Efficiency_WhKm,FastCharge_KmH,RapidCharge,PowerTrain,PlugType,Formation_Energy,Above_Hull,Band_Gap,Temp,Density,Volume,HasBandstructure,Crystal_System,Discharge_Time,Decrement,Max_Voltage_Discharging,Min_Voltage_Charging,Time_constant_current,Charging_time,RUL
167,400,160,380,1,3,1,-2.372,0.063,1.468,28,2.961,354.341,1,1,2224.16,852,4.038,3.375,6098.28,9380.97,1087
200,450,178,650,1,2,1,-2.372,0.064,1.373,14,2.964,176.961,1,1,2222.23,852,4.038,3.376,6091.33,9374.09,1086
165,250,153,210,1,3,1,-2.431,0.064,0.022,30,3.032,353.617,1,1,2220.48,849.594,4.038,3.376,6084.31,9362.02,1085
160,440,175,590,1,2,1,-2.369,0.066,1.374,28,3.015,347.967,1,1,2218.56,844.797,4.038,3.376,6084.36,9368.25,1084
260,375,223,780,1,1,1,-2.369,0.067,1.59,14,2.998,174.957,1,1,2216.73,844.797,4.038,3.377,6077.38,9335.45,1083
130,195,166,170,1,3,1,-2.598,0.069,2.727,64,2.739,872.856,1,1,2215.5,844.797,4.039,3.377,6070.39,9350.42,1082
140,220,193,260,1,3,1,-2.669,0.072,2.883,22,2.947,253.565,1,1,2213.41,842.406,4.038,3.377,6070.34,9357.19,1081
150,185,156,260,1,3,1,-2.858,0.075,3.254,68,2.429,943.786,0,1,2211.75,837.594,4.038,3.378,6063.33,9358.91,1080
150,275,164,420,1,3,1,-2.418,0.078,0.147,30,3.003,357.078,1,1,2214.75,840,4.022,3.596,6041,9382.72,1079
217,425,171,930,1,1,1,-2.357,0.079,1.434,14,2.952,177.732,1,1,2221.19,837.593,4.037,3.672,6056.34,9386.94,1078
160,290,179,230,1,2,1,-2.352,0.083,1.403,84,3.017,1043.295,0,1,2217.47,837.625,4.038,3.378,6077.31,9390.66,1077
240,425,197,850,1,1,1,-2.772,0.085,3.159,28,2.771,341.661,1,1,2213.53,832.812,4.038,3.378,6070.38,9390.56,1076
261,435,167,910,1,1,1,-2.349,0.086,1.474,14,3.096,169.421,1,1,2210.19,830.406,4.038,3.38,6056.34,9343.78,1075
160,420,183,560,1,2,1,-2.539,0.089,0.724,36,2.914,436.508,1,1,2207.38,830.406,4.038,3.38,6049.34,9343.56,1074
160,350,166,490,1,2,1,-2.347,0.089,1.494,84,2.999,1049.613,0,1,2204.84,828,4.038,3.382,6035.19,9320.16,1073
180,375,200,470,1,1,1,-2.842,0.091,2.499,68,2.564,894.099,0,1,2203.38,828,4.038,3.382,6028.25,9317.72,1072
150,235,161,270,1,2,1,-2.706,0.092,2.938,34,2.754,379.735,1,1,2200.66,823.218,4.038,3.382,6021.38,9311.25,1071
150,250,180,380,1,3,1,-2.341,0.095,0.892,28,3.84,273.243,1,1,2198.25,823.187,4.038,3.384,6021.34,9285.12,1070
190,280,231,450,1,1,1,-2.338,0.098,1.255,28,3.019,347.495,0,1,2195.56,820.813,4.037,3.384,6007.34,9273,1069
167,370,173,350,1,3,1,-2.338,0.098,1.386,14,2.841,184.681,1,1,2193.5,818.375,4.037,3.385,6000.34,9294.34,1068
135,315,165,230,1,3,1,-2.396,0.099,0.637,15,2.931,182.928,1,1,2191.25,816,4.037,3.385,5993.38,9276.84,1067
210,750,267,710,1,1,1,-2.333,0.102,1.266,14,2.884,181.921,1,1,2189.28,813.625,4.037,3.385,5986.31,9274.72,1066
150,180,178,240,1,3,1,-2.301,0.103,0.235,38,2.838,431.503,1,1,2188.22,813.625,4.037,3.386,5979.38,9268.28,1065
157,325,172,390,1,3,2,-2.332,0.104,1.552,14,2.724,192.593,1,1,2186.34,813.594,4.037,3.386,5979.34,9264.22,1064
160,270,193,190,1,3,2,-2.705,0,3.052,16,3.039,175.842,1,2,2184.03,811.218,4.037,3.387,5972.41,9234.72,1063
160,425,181,570,1,2,1,-2.705,0,3.07,32,3.013,354.747,1,2,2182.06,808.813,4.037,3.387,5965.34,9236.12,1062
140,310,168,230,1,3,1,-2.695,0.01,2.882,32,2.97,359.824,1,2,2179.81,806.375,4.036,3.388,5958.25,9201.03,1061
200,350,171,440,1,1,1,-2.694,0.011,2.88,32,2.957,361.437,1,2,2177.94,806.375,4.036,3.389,5951.31,9223.69,1060
250,515,184,560,1,1,0,-2.694,0.011,2.965,32,2.926,365.204,1,2,2176.88,804,4.036,3.389,5944.31,9233,1059
155,255,154,210,1,3,1,-2.691,0.014,2.962,16,2.882,185.391,1,2,2175.31,801.563,4.036,3.389,5937.38,9247.25,1058
200,380,228,610,1,1,1,-2.849,0.014,3.487,22,2.74,267.86,1,2,2173.75,801.562,4.036,3.39,5937.31,9227.12,1057
130,195,166,170,1,3,1,-2.685,0.019,2.823,32,2.997,356.585,1,2,2171.19,799.187,4.036,3.39,5930.38,9216.44,1056
130,195,166,170,1,3,1,-2.712,0.033,2.869,26,3.3,293.746,1,2,2172.69,799.187,4.019,3.629,5908,9240.44,1055
167,365,175,340,1,3,1,-2.824,0.036,0.037,80,3.343,850.626,0,2,204684.61,-397645.908,4.272,3.179,87266.47,87266.47,1054
150,335,173,210,1,3,1,-2.632,0.046,0.99,28,3.598,284.227,1,2,2174.75,792,4,3.397,6200.35,9688.9,1053
250,365,195,730,1,1,1,-2.972,0.051,1.369,40,2.603,1235.941,0,2,2172.67,798,4,3.408,5948.39,9318.59,1052
150,575,104,540,1,1,1,-2.626,0.052,0,14,3.609,141.676,1,2,2170.08,795.6,4,3.393,5948.35,9323.71,1051
150,335,188,350,1,3,1,-2.623,0.054,0.11,84,3.55,864.216,0,2,2167.27,795.6,4,3.394,5912.35,9292.77,1050
200,365,237,590,1,1,1,-2.65,0.054,2.852,64,2.8,763.324,1,2,2164.12,796,4,3.394,5912.25,9266.43,1049
410,970,206,920,1,1,1,-2.95,0.055,3.376,20,2.634,1342.122,0,2,2161.25,796,4,3.395,5912.32,9262.72,1048
150,255,176,390,1,3,1,-2.968,0.055,1.154,50,2.76,1165.318,0,2,2158.69,792,4,3.397,5912.32,9296.32,1047
160,420,183,560,1,2,1,-2.757,0.059,1.363,35,3.047,998.5,0,2,2155.97,792,4,3.397,5876.38,9260.96,1046
250,450,211,490,1,1,0,-2.802,0.061,3.072,66,2.661,827.376,1,2,2152.86,788,4.001,3.398,5876.32,9249.95,1045
145,170,168,190,1,2,1,-2.779,0.067,3.077,64,3.034,770.62,1,2,2150.56,788,4.001,3.399,5876.32,9218.21,1044
150,250,180,380,1,3,1,-2.709,0.069,1.472,52,2.895,559.694,1,2,2148.19,786,4.001,3.4,5876.38,9237.31,1043
135,130,164,560,0,2,0,-2.791,0.072,2.607,66,2.933,750.79,1,2,2146.27,784,4.001,3.4,5840.32,9230.18,1042
150,250,180,380,1,3,1,-2.939,0.073,3.783,68,2.29,989.646,0,2,2143.45,780,4.001,3.4,5840.36,9217.25,1041
261,505,188,550,1,1,0,-2.603,0.074,1.059,28,3.325,307.52,1,2,2141.06,782.4,4.001,3.402,5840.34,9207.92,1040
135,255,161,230,1,3,1,-2.762,0.076,1.527,84,2.856,1123.305,0,2,2137.95,777,4.001,3.402,5840.36,9172.06,1039
241,410,177,900,1,1,1,-2.529,0.077,0.235,40,2.798,436.412,1,2,2136.06,775,4.001,3.405,5804.36,9194.14,1038
160,440,198,520,1,3,1,-2.784,0.079,2.76,66,2.933,750.671,1,2,2133.62,772.8,4.001,3.404,5804.36,9172.42,1037
200,365,232,340,1,1,1,-2.666,0.079,2.696,26,2.944,329.286,1,2,2131.88,772.8,4.001,3.404,5804.36,9169.49,1036
180,450,200,430,1,2,1,-2.78,0.08,1.2,80,3.306,860.04,1,2,2129.89,774,4.001,3.405,5804.36,9174.31,1035
250,425,197,890,1,1,1,-2.595,0.082,1.267,56,2.994,683.102,1,2,2127.47,769.2,4,3.406,5804.34,9160.03,1034
123,190,200,190,1,3,1,-2.764,0.083,3.248,64,2.436,959.619,0,2,2124.92,769,4.001,3.406,5804.36,9170.91,1033
190,460,261,710,1,1,1,-2.591,0.087,1.569,28,2.988,342.286,1,2,2122.75,765.6,4,3.407,5768.31,9144.8,1032
130,160,194,710,0,3,0,-2.481,0.088,0.889,60,3.573,602.169,1,2,2120.11,768,4,3.408,5768.36,9114.59,1031
180,430,209,410,1,1,1,-2.584,0.093,0,14,3.855,132.65,1,2,2129.91,763.219,4.015,3.661,5761,9132.34,1030
160,230,165,260,1,2,1,-2.581,0.097,0.903,14,3.739,136.74,1,2,2127.72,764,3.999,3.742,5768.31,9169.44,1029
160,400,193,540,1,1,1,-2.626,0,3.121,32,3.094,347.336,1,2,2124.62,764,4,3.407,5768.34,9171.72,1028
250,385,217,770,1,1,1,-2.626,0.001,3.124,16,3.123,172.094,1,2,2120.41,764.4,3.999,3.408,5768.22,9127.75,1027
190,390,244,460,1,1,1,-2.818,0.003,2.745,80,3.333,856.726,1,2,2117.62,758.4,4,3.409,5768.34,9135.59,1026
140,225,156,270,1,3,1,-2.621,0.005,2.993,32,3.065,350.604,1,2,2114.84,759,4,3.41,5768.31,9094.5,1025
155,235,167,230,1,3,1,-2.621,0.005,3.089,32,3.049,352.518,1,2,2112.72,760.8,3.999,3.411,5732.38,9088.16,1024
180,410,188,550,1,1,1,-2.56,0.008,2.314,40,2.831,433.391,1,2,2110.78,756.8,3.999,3.411,5732.38,9108.78,1023
130,95,176,550,0,2,0,-2.618,0.009,2.946,32,3.01,357.063,1,2,2108.41,756,3.999,3.411,5732.25,9085.91,1022
180,340,206,360,1,1,1,-2.611,0.01,2.3,28,3.563,288.72,1,2,2106.41,755.2,3.999,3.413,5732.34,9088.69,1021
260,390,215,810,1,1,1,-2.81,0.011,3.023,10,2.523,141.451,1,2,2103.75,753,3.999,3.412,5732.34,9078.66,1020
160,340,171,470,1,2,1,-2.615,0.011,2.965,16,2.948,182.303,1,2,2101.62,753.6,3.999,3.414,5696.34,9078.16,1019
250,440,216,480,1,1,0,-2.613,0.014,2.924,32,3.07,350.111,1,2,2099.56,749.6,3.999,3.413,5696.31,9062,1018
130,100,167,480,0,2,0,-2.791,0.015,3.314,22,2.807,262.576,1,2,2098.28,752,3.999,3.415,5696.34,9078.44,1017
180,360,194,380,1,2,1,-2.604,0.018,2.961,28,2.89,355.979,1,2,2096,750,3.999,3.414,5696.31,9059.12,1016
140,330,273,290,1,3,1,-2.607,0.02,2.957,32,2.986,359.989,1,2,2094.28,748,3.999,3.414,5696.31,9081.31,1015
150,250,168,330,1,3,1,-2.598,0.023,2.959,56,2.881,714.127,1,2,2091.94,746.4,3.998,3.415,5660.31,9059.28,1014
180,390,256,740,1,2,1,-2.598,0.024,2.979,56,2.875,715.629,1,2,2090.56,746.4,3.998,3.415,5660.34,9086.09,1013
190,295,219,470,1,1,1,-2.597,0.025,2.963,28,2.866,358.902,1,2,2088.09,743,3.998,3.416,5660.34,9047.16,1012
180,400,193,540,1,1,1,-2.597,0.025,2.874,14,2.863,179.638,1,2,2086.38,742.8,3.998,3.417,5660.34,9062.72,1011
160,320,181,440,1,2,1,-2.976,0.032,3.386,20,2.592,1243.201,0,2,2084.5,740.8,3.998,3.417,5660.38,9047.25,1010
210,320,270,510,1,1,1,-2.588,0.034,1.657,14,3.628,141.773,1,2,2083.31,740.8,3.998,3.418,5660.38,9066.88,1009
130,95,176,320,0,2,0,-2.587,0.035,1.675,84,3.644,846.947,1,2,5761.88,741.6,3.998,3.418,10026.69,12702.06,1008
167,365,175,320,1,3,1,-2.971,0.037,3.262,30,2.735,1178.251,0,2,2076.06,735,3.995,3.418,5624.31,9027.75,1007
200,420,207,500,1,1,1,-2.743,0.038,2.78,92,3.104,983.89,0,2,201945.21,198976.5497,4.271,3.255,85109.98,85109.98,1005
150,250,168,330,1,3,1,-2.582,0.04,1.989,28,3.634,283.063,1,2,2101.73,737.6,3.992,3.422,6058.72,9577.95,1004
160,340,171,470,1,2,1,-2.58,0.042,2.87,28,2.914,353,1,2,2102.05,743.2,3.993,3.417,5696.35,9160.54,1003
157,230,170,220,1,3,1,-2.952,0.043,3.053,32,2.798,397.806,1,2,2099.23,739.2,3.993,3.418,5696.35,9139.68,1002
190,325,222,420,1,2,1,-2.603,0.046,3.129,26,3.414,285.751,1,2,2095.94,739.2,3.993,3.419,5696.32,9122.08,1001
160,330,191,440,1,3,1,-2.904,0.05,3.152,100,2.651,1338.234,0,2,2093.15,739.2,3.992,3.419,5660.35,9119.14,1000
210,335,258,540,1,1,1,-2.77,0.051,2.981,80,3.098,921.698,0,2,2089.91,735.2,3.993,3.421,5660.22,9109.85,999
200,325,194,440,1,1,1,-2.569,0.052,2.833,28,2.869,358.537,1,2,2087.05,735,3.993,3.421,5660.35,9118.05,998
200,375,232,450,1,1,1,-2.566,0.055,2.63,28,2.882,356.872,1,2,2083.16,733.6,3.993,3.422,5624.31,9084.41,997
190,400,238,480,1,1,1,-2.571,0.056,2.78,64,2.875,747.562,1,2,2080.2,729.6,3.993,3.423,5624.39,9080.39,996
233,450,161,940,1,1,1,-2.565,0.057,2.855,56,2.874,715.92,1,2,2077.16,729.6,3.993,3.423,5624.35,9087.97,995
160,270,167,250,1,2,1,-2.691,0.057,2.512,52,2.89,562.749,1,2,2074.27,732,3.993,3.424,5624.32,9070.05,994
210,400,181,620,1,1,1,-2.564,0.058,2.73,28,2.856,360.121,1,2,2071.77,732,3.993,3.425,5588.35,9079.74,993
180,360,206,560,1,2,1,-2.748,0.058,2.917,66,2.723,811.767,1,2,2069.31,728,3.993,3.425,5588.34,9068.52,992
145,170,168,190,1,2,1,-2.563,0.059,2.551,28,2.966,346.859,1,2,2066.84,726,3.993,3.426,5588.34,9078.84,991
250,610,180,620,1,1,1,-2.142,0.062,1.438,31,4.186,287.012,1,2,2064.12,724,3.993,3.426,5588.36,9057.61,990
150,190,168,220,1,3,1,-2.757,0.064,3.23,40,2.375,601.224,1,2,2060.58,722.4,3.993,3.427,5552.31,9045.11,989
150,275,164,420,1,3,1,-2.918,0.067,3.155,96,2.527,1257.084,0,2,2058.31,718.4,3.993,3.428,5552.33,9046.38,988
225,310,153,650,1,2,1,-2.554,0.068,2.603,28,2.934,350.638,1,2,2055.8,718.8,3.993,3.429,5552.36,9031.72,987
180,400,193,540,1,1,1,-2.858,0.069,3.182,52,2.676,682.572,1,2,2054.2,716.8,3.993,3.43,5552.22,9046.23,986
180,370,216,440,1,1,1,-2.551,0.07,2.631,28,2.984,344.706,1,2,2051.75,715.2,3.993,3.43,5552.34,9010.27,985
144,220,164,230,1,3,2,-2.365,0.072,2.493,11,2.625,157.939,1,2,2050.05,715.2,3.993,3.43,5516.36,9004.97,984
167,400,160,380,1,3,1,-2.899,0.076,3.435,68,2.323,977.912,0,2,2048.19,715.2,3.993,3.43,5516.22,9003.55,983
200,450,178,650,1,2,1,-2.546,0.076,1.311,14,3.898,131.954,1,2,2046.05,713,3.993,3.432,5516.31,9014.11,982
165,250,153,210,1,3,1,-2.73,0.076,2.624,66,3.023,731.236,1,2,2054.09,710.406,4.007,3.685,5495,8999.78,981
160,440,175,590,1,2,1,-2.573,0.076,2.7,26,3.039,320.953,1,2,2052.47,709.6,3.992,3.765,5480.38,9051.47,980
260,375,223,780,1,1,1,-2.69,0.077,3.087,64,3.128,751.301,1,2,2050.16,711.6,3.992,3.431,5516.38,9031.53,979
130,195,166,170,1,3,1,-2.544,0.078,1.873,28,3.34,307.957,1,2,2046.31,709.6,3.992,3.431,5516.34,8971.09,978
140,220,193,260,1,3,1,-2.69,0.078,3.114,64,2.573,913.228,0,2,2043.75,708,3.992,3.433,5516.34,9010.88,977
150,185,156,260,1,3,1,-2.544,0.078,2.38,28,2.872,358.225,1,2,2041.06,708,3.992,3.432,5480.47,8990.69,976
150,275,164,420,1,3,1,-2.726,0.08,2.88,66,3.017,732.676,1,2,2039.06,706.4,3.992,3.433,5480.31,9013.72,975
217,425,171,930,1,1,1,-2.539,0.083,1.791,56,2.96,694.96,1,2,2036.84,704.4,3.992,3.434,5480.31,8995,974
160,290,179,230,1,2,1,-2.348,0.089,2.223,66,2.98,834.696,1,2,2035.16,702.4,3.992,3.435,5480.38,9008.78,973
240,425,197,850,1,1,1,-2.647,0.092,3.04,34,2.286,537.355,1,2,2033.06,703,3.992,3.434,5480.38,8972.84,972
261,435,167,910,1,1,1,-2.981,0.093,2.647,58,2.807,1077.384,0,2,2030.34,700.8,3.992,3.435,5444.31,8967.38,971
160,420,183,560,1,2,1,-2.598,0.094,2.082,38,2.655,1374.684,0,2,2028.34,699.2,3.992,3.435,5444.34,8969.44,970
160,350,166,490,1,2,1,-2.527,0.095,2.128,56,2.635,780.749,1,2,2025.91,695.2,3.991,3.436,5444.38,8991.5,969
180,375,200,470,1,1,1,-2.339,0.111,0.033,60,3.442,628.652,0,2,2023.66,697.6,3.991,3.437,5444.34,8951.28,968
150,235,161,270,1,2,1,-2.342,0.112,0,36,3.125,377.974,1,2,2022.12,693.6,3.991,3.437,5444.22,8934.91,967
150,250,180,380,1,3,1,-2.836,0.122,2.611,52,2.508,1248.278,0,2,2020.91,693.6,3.991,3.437,5444.38,8955.38,966
190,280,231,450,1,1,1,-2.532,0.005,2.72,16,3.249,168.54,1,2,2019.62,696,3.991,3.437,5408.31,8966.44,965
167,370,173,350,1,3,1,-2.532,0.005,2.918,32,3.181,344.33,1,2,2017.72,696,3.99,3.439,5408.34,8965.34,964
135,315,165,230,1,3,1,-2.532,0.005,2.994,32,3.148,347.939,1,2,2015.28,692.4,3.99,3.438,5408.34,8947.66,963
210,750,267,710,1,1,1,-2.531,0.006,2.841,32,3.231,338.972,1,2,2013.97,690.4,3.99,3.438,5408.31,8951.09,962
150,180,178,240,1,3,1,-2.527,0.01,2.8,16,3.104,176.442,1,2,2011.81,688.8,3.989,3.439,5408.38,8900.38,961
157,325,172,390,1,3,2,-2.729,0.012,2.973,22,2.888,258.73,1,2,2010,687.2,3.989,3.44,5408.19,8933.38,960
160,270,193,190,1,3,2,-2.523,0.014,2.693,32,3.159,346.674,1,2,2008,685.2,3.989,3.44,5372.31,8934.75,959
160,425,181,570,1,2,1,-2.522,0.015,2.757,32,3.226,339.508,1,2,2005,684,3.988,3.44,5372.31,8950.81,958
140,310,168,230,1,3,1,-2.418,0.033,1.176,40,2.941,424.186,1,2,2035.49,693.6,3.986,3.781,5336.35,9009.15,956
200,350,171,440,1,1,1,-2.376,0.06,1.422,28,3.033,345.946,1,2,2032.38,693.6,3.986,3.436,5480.35,9053.66,955
250,515,184,560,1,1,0,-2.374,0.062,1.265,14,2.98,176.01,1,2,2029.47,693.6,3.986,3.438,5444.35,9046.11,954
155,255,154,210,1,3,1,-2.371,0.065,1.398,28,2.985,351.446,1,2,2025.6,692,3.986,3.439,5444.35,9015.23,953
200,380,228,610,1,1,1,-2.675,0.065,2.969,66,2.861,783.351,1,2,2022.14,692,3.986,3.439,5444.36,9002.02,952
130,195,166,170,1,3,1,-2.37,0.066,1.194,56,3.014,696.129,1,2,2018.79,687.996,3.986,3.458,5408.39,8975.91,951
130,195,166,170,1,3,1,-2.369,0.067,1.31,56,3.029,692.711,1,2,2016,688,3.986,3.441,5408.32,8993.18,950
167,365,175,340,1,3,1,-2.467,0.07,2.916,64,3.046,719.179,1,2,2012.26,686.4,3.985,3.441,5408.38,8953.89,949
150,335,173,210,1,3,1,-2.455,0.07,2.344,26,3.213,309.993,1,2,2010.37,686.4,3.986,3.442,5372.38,8983.3,948
250,365,195,730,1,1,1,-2.365,0.07,1.527,28,3.029,346.421,0,2,2006.69,682.4,3.985,3.442,5372.32,8966.08,947
150,575,104,540,1,1,1,-2.453,0.072,2.84,26,3.579,278.304,1,2,2004.29,682.8,3.986,3.443,5372.32,8947.13,946
150,335,188,350,1,3,1,-2.858,0.075,3.273,68,2.37,967.213,1,2,2002.27,680.808,3.986,3.444,5372.35,8936.45,945
200,365,237,590,1,1,1,-2.591,0.076,2.744,64,2.658,899.635,1,2,2000.74,680.8,3.986,3.444,5372.22,8941.02,944
410,970,206,920,1,1,1,-2.353,0.082,1.411,28,3.112,337.098,1,2,1998.44,676.8,3.986,3.444,5336.36,8942.2,943
150,255,176,390,1,3,1,-2.352,0.083,0.77,28,3.736,280.858,1,2,1996.95,676.8,3.986,3.444,5336.22,8936.89,942
160,420,183,560,1,2,1,-2.352,0.083,1.367,28,2.935,357.496,1,2,1994.75,674,3.986,3.445,5336.38,8956.77,941
250,450,211,490,1,1,0,-2.351,0.084,0.871,14,3.762,139.432,1,2,1987.62,670,3.984,3.446,5336.38,8901.5,940
145,170,168,190,1,2,1,-2.351,0.084,1.323,28,3,349.762,1,2,1988.52,669.6,3.986,3.448,5300.33,8934.62,939
150,250,180,380,1,3,1,-2.574,0.094,2.842,64,3.249,735.894,1,2,1986.3,665.6,3.986,3.449,5300.36,8918.2,938
135,130,164,560,0,2,0,-2.339,0.097,0.736,28,3.605,291.06,1,2,1984.92,665.6,3.986,3.448,5300.31,8903.61,937
150,250,180,380,1,3,1,-2.327,0.109,0.702,28,3.203,327.583,1,2,1983.2,668,3.986,3.449,5300.34,8883.39,936
261,505,188,550,1,1,0,-2.291,0.144,0.511,14,4.15,126.395,1,2,1981.98,666,3.987,3.448,5300.47,8914.66,935
135,255,161,230,1,3,1,-2.012,0.19,0.717,22,3.927,216.338,1,2,1979.61,664,3.987,3.449,5300.34,8891.09,934
241,410,177,900,1,1,1,-2.904,0.012,0.904,38,3.098,441.742,1,3,1987.47,664.812,4,3.696,5271,8944.09,933
160,440,198,520,1,3,1,-2.755,0.019,2.346,46,3.481,528.536,1,3,1985.84,662.4,3.985,3.777,5264.34,8932.09,932
200,365,232,340,1,1,1,-2.946,0.02,3.286,44,3.009,521.131,1,3,1984.44,664,3.986,3.45,5300.34,8898.5,931
180,450,200,430,1,2,1,-2.194,0.028,0.311,63,4.093,595.723,0,3,1981.84,662.4,3.986,3.45,5300.31,8884.38,930
250,425,197,890,1,1,1,-2.69,0.031,0,25,3.434,302.156,1,3,1979.41,662.4,3.986,3.45,5264.38,8901.72,929
123,190,200,190,1,3,1,-2.894,0.043,2.865,54,3.012,665.118,1,3,1975.91,656.8,3.985,3.45,5264.34,8888.09,928
190,460,261,710,1,1,1,-2.736,0.045,2.164,28,2.985,381.117,1,3,1973.97,656.8,3.986,3.452,5264.31,8883.94,927
130,160,194,710,0,3,0,-2.61,0.05,2.045,45,3.062,590.331,1,3,1972.41,658,3.986,3.452,5264.38,8910.28,926
180,430,209,410,1,1,1,-2.958,0.054,3.036,34,2.633,430.361,1,3,1970.22,655.2,3.986,3.452,5264.31,8875.91,925
160,230,165,260,1,2,1,-2.801,0.059,0.714,80,3.314,858.022,1,3,1968.12,655.2,3.986,3.453,5228.34,8873.44,924
160,400,193,540,1,1,1,-2.172,0.059,0.348,56,4.201,607.507,1,3,1966.81,653.6,3.985,3.453,5228.28,8884.09,923
250,385,217,770,1,1,1,-2.847,0.069,0,38,2.897,472.42,1,3,1964.19,654,3.985,3.454,5228.31,8846.59,922
190,390,244,460,1,1,1,-2.372,0.07,1.154,32,3.706,290.951,1,3,1962.94,652,3.985,3.453,5228.31,8887.62,921
140,225,156,270,1,3,1,-2.872,0.082,2.655,14,2.497,186.943,1,3,1960.78,650,3.984,3.453,5228.38,8866.5,920
155,235,167,230,1,3,1,-2.868,0.09,1.055,26,2.963,307.264,0,3,1958.28,650.4,3.984,3.454,5228.34,8833.31,919
180,410,188,550,1,1,1,-2.605,0.09,0,15,2.938,177.985,1,3,1957.5,648,3.984,3.454,5192.38,8868,918
130,95,176,550,0,2,0,-2.439,0.092,0.361,56,3.909,566.407,0,3,1955.66,648.8,3.983,3.454,5192.34,8837.38,917
180,340,206,360,1,1,1,-2.58,0.098,0.995,28,3.294,310.44,1,3,1954.25,646,3.983,3.455,5192.31,8845.59,916
260,390,215,810,1,1,1,-2.68,0.099,1.161,13,2.709,149.499,1,3,1952.88,647.2,3.983,3.456,5192.31,8839.91,915
160,340,171,470,1,2,1,-2.577,0.1,0.409,28,2.984,342.663,1,3,1950.34,645.6,3.982,3.475,5192.34,8814.75,914
250,440,216,480,1,1,0,-2.837,0.013,1.892,38,3.189,431.059,1,3,1948.94,642,3.982,3.456,5192.31,8838.19,913
130,100,167,480,0,2,0,-2.791,0.03,3.056,20,2.2,324.509,1,3,1947,644,3.982,3.457,5156.34,8805.84,912
180,360,194,380,1,2,1,-2.79,0.031,2.427,30,3.193,335.392,1,3,1944.75,642,3.982,3.458,5156.38,8791.19,911
140,330,273,290,1,3,1,-2.563,0.031,0,25,3.492,299.319,1,3,1942.19,638.4,3.982,3.457,5156.38,8783,910
150,250,168,330,1,3,1,-2.896,0.032,3.342,26,2.76,330.953,0,3,1949.06,638.375,3.995,3.704,5138,8874.31,909
180,390,256,740,1,2,1,-2.632,0.032,3.118,46,3.599,514.551,0,3,199734.95,98627.0595,4.269,3.284,82732.19,82732.19,908
190,295,219,470,1,1,1,-2.875,0.034,3.394,44,3.086,510.174,1,3,1976,649.2,3.977,3.459,5768.32,9669.47,907
180,400,193,540,1,1,1,-2.785,0.036,2.596,80,3.251,878.288,0,3,1977.98,652.8,3.978,3.461,5264.39,8968.42,906
160,320,181,440,1,2,1,-2.585,0.039,1.626,15,2.951,178.21,1,3,1976.64,652,3.978,3.46,5264.32,8950.4,905
210,320,270,510,1,1,1,-2.886,0.041,3.16,26,2.703,337.873,1,3,1974.88,650.4,3.978,3.461,5264.38,8961.02,904
130,95,176,320,0,2,0,-2.694,0.044,2.325,34,2.821,435.364,1,3,1971.04,648.8,3.978,3.46,5264.35,8890.18,903
167,365,175,320,1,3,1,-2.691,0.046,0,77,2.868,846.546,0,3,1968.64,648.8,3.978,3.461,5228.32,8908,902
200,420,207,500,1,1,1,-2.62,0.049,2.117,28,3.101,369.232,1,3,1965.31,648.8,3.978,3.461,5228.35,8924.57,901
150,250,168,330,1,3,1,-2.817,0.05,2.826,54,3.088,651.656,1,3,1962.59,644.8,3.978,3.462,5228.36,8905.09,900
160,340,171,470,1,2,1,-2.482,0.051,2.23,45,3.204,568.378,1,3,1961.92,648.8206667,3.978,3.462,5228.35,8879.8,899
157,230,170,220,1,3,1,-2.468,0.058,0.631,42,3.133,570.329,1,3,1958.75,646.8,3.978,3.461,5228.32,8906.53,898
190,325,222,420,1,2,1,-2.565,0.059,1.14,15,3.034,173.298,1,3,1955.24,647.2,3.978,3.462,5192.35,8895.17,897
160,330,191,440,1,3,1,-2.144,0.06,1.955,31,3.232,371.739,1,3,1952.03,643.2,3.977,3.462,5192.35,8892.99,896
210,335,258,540,1,1,1,-2.595,0.063,3.736,17,2.678,174.618,1,3,1949.56,644,3.978,3.463,5192.34,8879.77,895
200,325,194,440,1,1,1,-2.911,0.064,3.079,34,2.633,431.422,0,3,1947.08,640,3.978,3.463,5156.31,8889.41,894
200,375,232,450,1,1,1,-2.558,0.066,0.931,30,2.911,361.337,1,3,1944,637.6,3.978,3.463,5156.22,8852.09,893
190,400,238,480,1,1,1,-2.859,0.068,2.413,26,2.896,315.39,0,3,1941,634,3.978,3.464,5156.36,8871.14,892
233,450,161,940,1,1,1,-2.555,0.069,1.854,15,2.925,179.798,1,3,1937.95,636,3.978,3.465,5156.39,8860.06,891
160,270,167,250,1,2,1,-2.551,0.071,2.292,28,2.969,346.461,1,3,1935.08,632,3.978,3.465,5120.33,8830.12,890
210,400,181,620,1,1,1,-2.356,0.071,1.851,14,3.787,122.581,1,3,1932.7,630,3.978,3.468,5120.22,8820.39,889
180,360,206,560,1,2,1,-2.647,0.072,2.373,41,2.501,593.87,1,3,1930.53,630.4,3.978,3.468,5120.39,8851.11,888
145,170,168,190,1,2,1,-2.646,0.072,2.598,41,2.546,583.402,1,3,1928.36,628,3.978,3.467,5120.36,8820.81,887
